Timestamp,PM2.5
2018-06-12,42.160000000000004
2018-06-13,52.871818181818185
2018-06-14,56.77363636363636
2018-06-15,52.91047619047619
2018-06-16,42.46368421052632
2018-06-17,35.3675
2018-06-18,34.61772727272727
2018-06-19,34.00714285714285
2018-06-20,38.28458333333334
2018-06-21,38.780454545454546
2018-06-22,35.87625
2018-06-23,32.77809523809524
2018-06-24,30.040833333333335
2018-06-25,30.38
2018-06-26,29.39708333333333
2018-06-27,24.26375
2018-06-28,21.213809523809523
2018-06-29,24.366666666666667
2018-06-30,26.872857142857146
2018-07-01,27.935833333333335
2018-07-02,24.519583333333333
2018-07-03,22.602500000000003
2018-07-04,22.11952380952381
2018-07-05,28.873809523809523
2018-07-06,32.330000000000005
2018-07-07,32.940000000000005
2018-07-08,30.734761904761903
2018-07-09,27.764347826086958
